E/ESCWA/EDID/2017/IG.1/9/REPORT	01/11/2018	I1800021	REPORT : EIGHTEENTH SESSION OF THE COMMITTEE ON TRANSPORT AND LOGISTICS, BEIRUT, 20-21 DECEMBER 2017 	تقرير لجنة النقل واللوجستيات عن دورتها الثامنة عشرة، بيروت، 20 - 21 كانون الأول/ديسمبر 2017	T0002311;T0000261;T0006023;T0006045;T0002747;T0002419;T0005529;T0007920;T0006159
E/ESCWA/EDID/2017/IG.1/INF.1	10/30/2017	I1700632	INFORMATION NOTE : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA), COMMITTEE ON TRANSPORT AND LOGISTICS, EIGHTEENTH SESSION, 20 - 21 DECEMBER 2017	مذكرة توضيحية :  اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). لجنة النقل واللوجستيات، الدورة الثامنة عشرة، بيروت، 20-21 كانون الاول/ديسمبر 2017	T0002311;T0000261;T0004792;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.1/INF.2	12/13/2017	I1700778	LIST OF DOCUMENTS : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA), COMMITTEE ON TRANSPORT AND LOGISTICS, EIGHTEENTH SESSION, 20 - 21 DECEMBER 2017	قائمة بالوثائق : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). لجنة النقل واللوجستيات، الدورة الثامنة عشرة، بيروت، 20-21 كانون الاول/ديسمبر 2017	T0002311;T0000261;T0004781;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.1/L.1	10/03/2017	I1700583	PROVISIONAL AGENDA AND ANNOTATIONS : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA), COMMITTEE ON TRANSPORT AND LOGISTICS, EIGHTEENTH SESSION, 20 - 21 DECEMBER 2017	جدول الاعمال المؤقت والشروح : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). لجنة النقل واللوجستيات، الدورة الثامنة عشرة، بيروت، 20-21 كانون الاول/ديسمبر 2017	T0002311;T0000261;T0005915
E/ESCWA/EDID/2017/IG.1/L.2	10/24/2017	I1700618	ORGANIZATION OF WORK : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA), COMMITTEE ON TRANSPORT AND LOGISTICS, EIGHTEENTH SESSION, 20 - 21 DECEMBER 2017	تنظيم الاعمال : مذكرة من الامانة التنفيذية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). لجنة النقل واللوجستيات، الدورة الثامنة عشرة، بيروت، 20-21 كانون الاول/ديسمبر 2017	T0002311;T0000261;T0005999;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/3	11/09/2017	I1700668	ACTIONS TAKEN IN THE FIELD OF FINANCING FOR DEVELOPMENT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	التقدم المحرز في مجال تمويل التنمية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0007909;T0005529;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/3 (PART II)	08/09/2017	I1700465	ACTIONS TAKEN IN THE FIELD OF FINANCING FOR DEVELOPMENT : IMPLEMENTATION OF ACTIVITIES RELATED TO FINANCING FOR DEVELOPMENT UNDER THE ESCWA PROGRAMME OF WORK SINCE THE PREVIOUS SESSION OF THE COMMITTEE :  ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	التقدم المحرز في مجال تمويل التنمية : تنفيذ الانشطة المتعلقة بتمويل التنمية في اطار برنامج عمل الاسكوا منذ الدورة السابقة للجنة : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0007909;T0006000;T0006045;T0005529;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/3 (PART I)	08/09/2017	I1700461	ACTIONS TAKEN IN THE FIELD OF FINANCING FOR DEVELOPMENT : IMPLEMENTATION OF RECOMMENDATIONS MADE BY THE COMMITTEE AT ITS PREVIOUS SESSION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	التقدم المحرز في مجال تمويل التنمية : تنفيذ التوصيات الصادرة عن اللجنة في دورتها السابقة : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0007909;T0006159;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/4	08/15/2017	I1700482	IMPLEMENTATION MECHANISMS OF THE ADDIS ABABA ACTION AGENDA : GLOBAL   COMMITMENTS VERSUS ARAB PRIORITIES IN THE FIELD OF FINANCING FOR DEVELOPMENT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	آليات تنفيذ خطة عمل اديس ابابا : الالتزامات العالمية مقابل اولويات المنطقة العربية في مجال تمويل التنمية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0001129;T0010458;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5	11/09/2017	I1700670	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0002647;T0000943;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART III)	08/11/2017	I1700470	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : DOMESTIC AND INTERNATIONAL PRIVATE BUSINESS AND FINANCE : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : الاعمال التجارية والتمويلية الخاصة المحلية والدولية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0006234;T0001129;T0009835;T0001828;T0010631;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART II)	08/15/2017	I1700483	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : DOMESTIC PUBLIC RESOURCES : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقةالعربية : الموارد العامة المحلية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0001129;T0006234;T0002664;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART IV)	08/15/2017	I1700479	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : INTERNATIONAL DEVELOPMENT COOPERATION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : التعاون الانمائي الدولي : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0000160;T0000724;T0005529;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART I)	08/15/2017	I1700477	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : لمحة عن النتائج : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0001129;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART VI)	07/16/2017	I1700485	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : DEBT AND DEBT SUSTAINABILITY : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : الديون والقدرة على تحملها : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0010014;T0000942;T0000930;T0001013;T0001129;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/5(PART V)	08/09/2017	I1700458	THE ARAB FINANCING FOR DEVELOPMENT SCORECARD : INTERNATIONAL TRADE AS AN ENGINE FOR DEVELOPMENT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	بطاقة اداء تمويل التنمية في المنطقة العربية : التجارة الدولية كمحرك للتنمية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0002647;T0001129;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/6	11/09/2017	I1700672	FINANCING THE 2030 AGENDA FOR SUSTAINABLE DEVELOPMENT IN THE ARAB COUNTRIES : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	تمويل خطة التنمية المستدامة لعام 2030 في المنطقة العربية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0001129;T0006234;T0000930;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/6/PANEL	08/09/2018	I1700462	FINANCING THE  2030 AGENDA FOR SUSTAINABLE DEVELOPMENT IN THE ARAB REGION : DOMESTIC RESOURCE MOBILIZATION BY CURBING ILLICIT FINANCIAL FLOWS AND TRADE MISINFORMING (PANEL DISCUSSION) : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	تمويل خطة التنمية لعام 2030 في المنطقة العربية : تعبئة الموارد المحلية من خلال كبح التدفقات المالية غير المشروعة والتلاعب بالفواتير التجارية (حلقة نقاش) : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0001129;T0013308;T0000914;T0002632;T0006234;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/7	08/09/2017	I1700456	FEASIBILITY OF  AN ARAB FORUM ON FINANCING FOR DEVELOPMENT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	جدوى انشاء منتدى عربي لتمويل التنمية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0001129;T0005934;T0010393;T0005529;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/8	08/09/2017	I1700454	PROPOSED PROGRAMME OF WORK FOR THE BIENNIUM 2018 - 2019 IN THE FIELD OF FINANCING FOR DEVELOPMENT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	برنامج العمل المقترح لفترة السنتين 2018 - 2019 في مجال تمويل التنمية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0006000;T0006045;T0006023;T0001129;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/9/REPORT	01/16/2018	I1800023	REPORT : TWELFTH SESSION OF THE COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT (FOCUS ON FINANCE), BEIRUT, 4-5 DECEMBER 2017	تقرير اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية عن دورتها الثانية عشرة(تمويل التنمية)، بيروت، 4 - 5 كانون الأول/ديسمبر 2017	T0002668;T0010311;T0000930;T0006023;T0006045;T0005529;T0007920
E/ESCWA/EDID/2017/IG.2/INF.1	11/06/2017	I1700659	INFORMATION NOTE : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	مذكرة توضيحية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0000930;T0010311;T0002632;T0002668;T0006023;T0007920;T0005529
E/ESCWA/EDID/2017/IG.2/INF.2	11/08/2017	I1700666	LIST OF DOCUMENTS : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	قائمة بالوثائق : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0004781;T0000930;T0002668;T0010311;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/L.1	10/13/2017	I1700606	PROVISIONAL AGENDA AND ANNOTATIONS : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	جدول الاعمال المؤقت والشروح : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0005915;T0002668;T0010311;T0000930;T0005529;T0006023;T0007920
E/ESCWA/EDID/2017/IG.2/L.2	10/24/2017	I1700622	ORGANIZATION OF WORK : NOTE BY THE SECRETARIAT : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, TWELFTH SESSION (FINANCING FOR DEVELOPMENT), BEIRUT, 4 - 5 DECEMBER 2017	تنظيم الاعمال : مذكرة من الامانة التنفيذية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الثانية عشرة (تمويل التنمية)، بيروت، 4 - 5 كانون الاول/ديسمبر 2017	T0005999;T0002668;T0000930;T0010311;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/10	08/16/2017	I1700491	PROPOSED PROGRAMME OF WORK FOR THE BIENNIUM 2018 - 2019 IN THE FIELD OF FOREIGN TRADE LIBERALIZATION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27 - 28 NOVEMBER 2017	برنامج العمل المقترح لفترة السنتين 2018 - 2019 في مجال تحرير التجارة الخارجية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002668;T0000930;T0010311;T0006000;T0006023;T0006045;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/11/REPORT	01/02/2018	I1800051	REPORT : ELEVENTH SESSION OF THE COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27-28 NOVEMBER 2017		T0002632;T0010311;T0006023;T0002668;T0006045;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/3	11/16/2018	I1700661	PROGRESS ACHIEVED IN THE LIBERALIZATION OF FOREIGN TRADE : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27 - 28 NOVEMBER 2017	التقدم المحرز في مجال تحرير التجارة الخارجية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002632;T0002668;T0006023;T0006159;T0007920;T0006000;T0005529
E/ESCWA/EDID/2017/IG.3/3(PART II)	08/17/2017	I1700493	PROGRESS ACHIEVED IN THE LIBERALIZATION OF FOREIGN TRADE : IMPLEMENTATION OF FOREIGN TRADE LIBERALIZATION ACTIVITIES UNDER THE ESCWA PROGRAMME OF WROK AND TECHNICAL COOPERATION SINCE THE TENTH SESSION OF THE COMMITTEE : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27 - 28 NOVEMBER 2017	التقدم المحرز في مجال تحرير التجارة الخارجية : تنفيذ الانشطة المتعلقة بتحرير التجارة الخارجية في اطار برنامج عمل الاسكوا وأنشطة التعاون الفني منذ الدورة العاشرة للجنة : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002668;T0002632;T0007909;T0010311;T0000756;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/3(PART I)	08/17/2017	I1700468		التقدم المحرز في مجال تحرير التجارة الخارجية : تنفيذ التوصيات الصادرة عن اللجنة في دورتها العاشرة : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002668;T0002632;T0006000;T0006124;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/4	09/26/2017	I1700564	TRADE AND THE SUSTAINABLE DEVELOPMENT GOALS : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA), COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE) , BEIRUT, 27-28 NOVEMBER 2017	التجارة واهداف التنمية المستدامة : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002632;T0001129;T0010388;T0004342;T0006857;T0013980;T0003096;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/5	08/11/2017	I1700472	IMPLEMENTATION OF TRADE FACILITATION MEASURES IN THE ARAB REGION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27 - 28 NOVEMBER 2017	تنفيذ تدابير تسهيل التجارة في المنطقة العربية : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002747;T0002668;T0002632;T0006023;T0005529;T0007920
E/ESCWA/EDID/2017/IG.3/6	10/04/2017	I1700591	THE COST OF THE LACK OF ARAB-AFRICAN TRADE INTEGRATION : ECONOMIC AND SOCIAL COMMISSION FOR WESTERN ASIA (ESCWA) COMMITTEE ON LIBERALIZATION OF FOREIGN TRADE, ECONOMIC GLOBALIZATION AND FINANCING FOR DEVELOPMENT, ELEVENTH SESSION (LIBERALIZATION OF FOREIGN TRADE), BEIRUT, 27 - 28 NOVEMBER 2017	كلفة غياب التكامل التجاري العربي الافريقي : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002747;T0013314;T0005529;T0005325;T0006023;T0007920
E/ESCWA/EDID/2017/IG.3/7	10/04/2017	I1700590		التطور في مسار انشاء اتحاد جمركي عربي : اللجنة الاقتصادية والاجتماعية لغربي آسيا (الاسكوا). اللجنة المعنية بتحرير التجارة الخارجية والعولمة الاقتصادية وتمويل التنمية، الدورة الحادية عشرة (تحرير التجارة الخارجية)، بيروت، 27 - 28 تشرين الثاني/نوفمبر 2017	T0002618;T0005529;T0006023;T0007920
